Not Mapped,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,0,Library of Congress Subject Headings,,,x,General subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,0,Library of Congress Subject Headings,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,0,Library of Congress Subject Headings,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,1,Real World Object URI (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,2,Source of heading or term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,3,Materials specified (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,4,Relationship (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,6,Linkage (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,a,Topical term or geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,b,Topical term following geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,c,Location of event (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,d,Active dates (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,e,Relator term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,g,Miscellaneous information (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,v,Form subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,x,General subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,1,LC subject headings for children's literature,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,1,Real World Object URI (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,2,Source of heading or term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,3,Materials specified (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,4,Relationship (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,6,Linkage (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,a,Topical term or geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,b,Topical term following geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,c,Location of event (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,d,Active dates (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,e,Relator term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,g,Miscellaneous information (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,v,Form subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,x,General subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,2,Medical Subject Headings,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,1,Real World Object URI (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,2,Source of heading or term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,3,Materials specified (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,4,Relationship (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,6,Linkage (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,a,Topical term or geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,b,Topical term following geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,c,Location of event (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,d,Active dates (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,e,Relator term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,g,Miscellaneous information (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,v,Form subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,x,General subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,3,National Agricultural Library subject authority file,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,1,Real World Object URI (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,2,Source of heading or term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,3,Materials specified (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,4,Relationship (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,6,Linkage (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,a,Topical term or geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,b,Topical term following geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,c,Location of event (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,d,Active dates (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,e,Relator term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,g,Miscellaneous information (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,v,Form subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,x,General subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,4,Source not specified,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,1,Real World Object URI (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,2,Source of heading or term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,3,Materials specified (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,4,Relationship (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,6,Linkage (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,a,Topical term or geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,b,Topical term following geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,c,Location of event (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,d,Active dates (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,e,Relator term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,g,Miscellaneous information (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,v,Form subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,x,General subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,5,Canadian Subject Headings,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,1,Real World Object URI (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,2,Source of heading or term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,3,Materials specified (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,4,Relationship (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,6,Linkage (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,a,Topical term or geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,b,Topical term following geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,c,Location of event (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,d,Active dates (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,e,Relator term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,g,Miscellaneous information (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,v,Form subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,x,General subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,y,Chronological subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,6,R??pertoire de vedettes-mati??re,,,z,Geographic subdivision (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,1,Real World Object URI (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,2,Source of heading or term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,3,Materials specified (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,4,Relationship (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,6,Linkage (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,a,Topical term or geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,b,Topical term following geographic name as entry element (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,c,Location of event (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,d,Active dates (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,e,Relator term (NR),,,,,,,,,,,,,
,650,SUBJECT ADDED ENTRY--TOPICAL TERM (R),Level of subject,1,Primary,Thesaurus,7,Source specified in subfield $2,,,g,Miscellaneous information (R),,,,,,,,,,,,,
